stage,fold,model_name,model_version,training_cutoff_match_time,match_id,market_id,label_market_bucket,token_id,side,received_at_utc,received_at_ns,game_time_sec,league_id,settled_win,market_prob,calibrated_prob,book_best_ask,book_best_bid,book_spread,book_ask_size,edge,entry_threshold,paper_entry_price,pnl_per_share,pnl_slip_1c,pnl_slip_2c,side_nw,side_mom_100,side_mom_300,side_kill_mom,side_score,structure_score,side_transition_nw_delta,side_transition_score_delta,side_transition_kill_delta,score_nw_lag_type,transition_signal_type,reason
lockbox,0,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837690631,2426501,MAP_WINNER,64289311866075707438989808298391323126227504797280909226768740794879377974355,YES,2026-06-04T04:36:43.917+00:00,1780547803917882088,1154.0,19699,True,0.76,0.840867760158477,0.76,0.75,0.010000000000000009,1154.37,0.08086776015847696,0.08,0.76,0.24,0.22999999999999998,0.21999999999999997,8212.0,3431.0,5551.0,-29.0,11.0,2.0,3820.0,4.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837692542,2430771,MATCH_WINNER_GAME3_PROXY,5631655732638403070134305235151782617674329898630171778054059777857154425400,NO,2026-06-04T04:30:59.648+00:00,1780547459648950034,1058.0,19699,True,0.83,0.9142947478420267,0.83,0.79,0.039999999999999925,29.0,0.08429474784202673,0.08,0.83,0.17000000000000004,0.16000000000000003,0.15000000000000002,8098.0,2898.0,6318.0,16.0,8.0,2.0,1148.0,8.0,12.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837725916,2426502,MAP_WINNER,63251095022606080839428557614722050202426749939279688475192153102194566375239,NO,2026-06-04T05:42:28.549+00:00,1780551746794112527,1674.0,19699,True,0.41,0.5450813507363608,0.41,0.37,0.03999999999999998,487.0,0.1350813507363608,0.08,0.41,0.5900000000000001,0.5800000000000001,0.5700000000000001,-1188.0,6351.0,6146.0,5.0,-12.0,0.0,0.0,-5.0,-11.0,score_only,no_transition,market_anchor_edge_lockbox
lockbox,0,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837869969,2419050,MAP_WINNER,41737711649606524015601740622807400119394432863162607911851677609524616822443,YES,2026-06-04T09:58:22.536+00:00,1780567099511228751,1787.0,19101,False,0.65,0.7386528696622632,0.65,0.64,0.010000000000000009,97.3,0.08865286966226316,0.08,0.65,-0.65,-0.66,-0.67,7026.0,3475.0,644.0,1.0,-2.0,0.0,0.0,-4.0,-13.0,score_only,no_transition,market_anchor_edge_lockbox
lockbox,0,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837889126,2434004,MAP_WINNER,95270277127221540936666514641007602867836940530470457763623856400122770065860,NO,2026-06-04T09:50:47.386+00:00,1780566645843747409,974.0,19699,True,0.44,0.5515258244805905,0.44,0.4,0.03999999999999998,40.0,0.11152582448059051,0.08,0.44,0.56,0.55,0.54,2659.0,2646.0,3745.0,-2.0,-0.0,0.0,2015.0,-0.0,1.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8839123109,2436602,MAP_WINNER,9298716986084654212089808795927470189869441874998360382670367288864614228903,NO,2026-06-05T09:54:05.658+00:00,1780653245658756737,2147.0,19101,True,0.72,0.8304521997446178,0.72,0.7,0.020000000000000018,1441.8,0.11045219974461784,0.08,0.72,0.28,0.27,0.26,12493.0,3441.0,3742.0,-12.0,11.0,2.0,3441.0,3.0,6.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_gettoplive_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8839284303,2438989,MAP_WINNER,114146040488139733325487330340298852328977028861013952527563812106944956245845,YES,2026-06-05T12:32:24.756+00:00,1780662736336605764,884.0,19101,True,0.27,0.35216662820693284,0.27,0.25,0.020000000000000018,106.24,0.08216662820693282,0.08,0.27,0.73,0.72,0.71,1100.0,1186.0,1905.0,12.0,-0.0,0.0,-0.0,-3.0,-9.0,score_only,no_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8836897842,2420912,MAP_WINNER,32235195938097935323178459208782039392835100846249197947112139554340603840633,YES,2026-06-03T14:26:58.099+00:00,1780496818099221997,3080.0,19699,True,0.73,0.825782965978202,0.73,0.63,0.09999999999999998,1423.79,0.09578296597820202,0.05,0.73,0.27,0.26,0.25,22439.0,9482.0,11525.0,-20.0,12.0,10.0,6880.0,4.0,12.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8836916511,2426338,MAP_WINNER,69151418366272713959836655893874158558280092258467654404718320387879159716914,YES,2026-06-03T14:20:02.907+00:00,1780496402907239949,1804.0,19699,True,0.92,0.9748149584161682,0.92,0.91,0.010000000000000009,40.0,0.054814958416168125,0.05,0.92,0.07999999999999996,0.06999999999999995,0.05999999999999994,16592.0,3231.0,9369.0,17.0,11.0,2.0,1774.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837052943,2420913,MAP_WINNER,101470685303119067843997333499307762684741418647975160684738685845305569089404,NO,2026-06-03T15:45:30.628+00:00,1780501530628196446,1277.0,19699,True,0.43,0.5029986052377104,0.43,0.42,0.010000000000000009,356.35,0.07299860523771046,0.05,0.43,0.5700000000000001,0.56,0.55,275.0,1461.0,1000.0,20.0,5.0,0.0,2148.0,2.0,2.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837052943,2420911,MATCH_WINNER_GAME3_PROXY,108933318677867629109484722035165179116051394277566385984138895636211643040840,YES,2026-06-03T15:52:48.308+00:00,1780501968308334554,1710.0,19699,False,0.84,0.9374015653938172,0.84,0.77,0.06999999999999995,61.9,0.09740156539381728,0.05,0.84,-0.84,-0.85,-0.86,1181.0,3346.0,-939.0,-26.0,-8.0,-0.0,1250.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837288943,2426303,MAP_WINNER,19216887299505585674758455814880137926798501231479078552150318524117678595995,NO,2026-06-03T19:26:20.945+00:00,1780514780945114592,2810.0,19699,True,0.69,0.7483973069943147,0.69,0.64,0.04999999999999993,48.99,0.05839730699431478,0.05,0.69,0.31000000000000005,0.30000000000000004,0.29000000000000004,-5995.0,4797.0,-539.0,-5.0,2.0,3.0,2817.0,3.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837288943,2426301,MATCH_WINNER_GAME3_PROXY,115742605798825810671140351705402892864718236624626649822385172810798206734026,YES,2026-06-03T19:00:20.120+00:00,1780513220120373269,1303.0,19699,False,0.17,0.22729184300105568,0.17,0.14,0.03,42.84,0.057291843001055665,0.05,0.17,-0.17,-0.18000000000000002,-0.19,3248.0,2236.0,8526.0,17.0,1.0,-1.0,2236.0,-1.0,8.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837690631,2426501,MAP_WINNER,64289311866075707438989808298391323126227504797280909226768740794879377974355,YES,2026-06-04T04:36:43.917+00:00,1780547803917882088,1154.0,19699,True,0.76,0.8274788271874575,0.76,0.75,0.010000000000000009,1154.37,0.06747882718745746,0.05,0.76,0.24,0.22999999999999998,0.21999999999999997,8212.0,3431.0,5551.0,-29.0,11.0,2.0,3820.0,4.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837725916,2426502,MAP_WINNER,63251095022606080839428557614722050202426749939279688475192153102194566375239,NO,2026-06-04T05:48:10.257+00:00,1780552090257871180,2019.0,19699,True,0.62,0.7400145343853742,0.62,0.6,0.020000000000000018,33.5,0.12001453438537424,0.05,0.62,0.38,0.37,0.36,7059.0,4178.0,8247.0,9.0,-2.0,0.0,3810.0,9.0,9.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837827200,2434003,MAP_WINNER,19748538158188680486470496293415836483742755748195194132507863554113789879443,NO,2026-06-04T08:36:23.976+00:00,1780562183976054737,1371.0,19699,False,0.09,0.2623505449047511,0.09,0.07,0.01999999999999999,70.01,0.17235054490475113,0.05,0.09,-0.09,-0.09999999999999999,-0.11,-5703.0,-294.0,-2143.0,-17.0,-6.0,-1.0,1000.0,-0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837869969,2419050,MAP_WINNER,26828438205657919808188618093289435502312731445257318645041944265533877928545,NO,2026-06-04T09:58:49.039+00:00,1780567129039705761,1840.0,19101,True,0.33,0.40647793394233916,0.33,0.31,0.020000000000000018,150.0,0.07647793394233915,0.05,0.33,0.6699999999999999,0.6599999999999999,0.6499999999999999,-4763.0,1800.0,953.0,-23.0,-1.0,-4.0,2263.0,-3.0,10.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837869969,2419050,MAP_WINNER,41737711649606524015601740622807400119394432863162607911851677609524616822443,YES,2026-06-04T09:39:56.908+00:00,1780565996908021319,706.0,19101,False,0.71,0.8854271382968685,0.71,0.7,0.010000000000000009,150.83,0.1754271382968685,0.05,0.71,-0.71,-0.72,-0.73,2857.0,1256.0,2857.0,0.0,1.0,1.0,1256.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837889126,2434004,MAP_WINNER,95270277127221540936666514641007602867836940530470457763623856400122770065860,NO,2026-06-04T09:49:44.475+00:00,1780566584475252768,914.0,19699,True,0.4,0.45025675499841283,0.4,0.39,0.010000000000000009,40.0,0.05025675499841281,0.05,0.4,0.6,0.59,0.58,644.0,1008.0,1481.0,-19.0,3.0,-1.0,631.0,3.0,11.0,score_only,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8839123109,2436602,MAP_WINNER,9298716986084654212089808795927470189869441874998360382670367288864614228903,NO,2026-06-05T09:46:24.380+00:00,1780652784380175848,1676.0,19101,True,0.84,0.9456067042237872,0.84,0.82,0.020000000000000018,100.0,0.10560670422378726,0.05,0.84,0.16000000000000003,0.15000000000000002,0.14,10751.0,738.0,,-14.0,11.0,2.0,1058.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8839284303,2438989,MAP_WINNER,114146040488139733325487330340298852328977028861013952527563812106944956245845,YES,2026-06-05T12:35:02.069+00:00,1780662902069896945,1064.0,19101,True,0.27,0.33437616977451373,0.27,0.25,0.020000000000000018,106.24,0.06437616977451371,0.05,0.27,0.73,0.72,0.71,3954.0,1796.0,4040.0,-19.0,6.0,1.0,2055.0,5.0,12.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8836897842,2420912,MAP_WINNER,32235195938097935323178459208782039392835100846249197947112139554340603840633,YES,2026-06-03T14:26:58.099+00:00,1780496818099221997,3080.0,19699,True,0.73,0.8153219022644727,0.73,0.63,0.09999999999999998,1423.79,0.08532190226447267,0.05,0.73,0.27,0.26,0.25,22439.0,9482.0,11525.0,-20.0,12.0,10.0,6880.0,4.0,12.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8836916511,2426338,MAP_WINNER,69151418366272713959836655893874158558280092258467654404718320387879159716914,YES,2026-06-03T14:20:02.907+00:00,1780496402907239949,1804.0,19699,True,0.92,0.9728013895913241,0.92,0.91,0.010000000000000009,40.0,0.05280138959132408,0.05,0.92,0.07999999999999996,0.06999999999999995,0.05999999999999994,16592.0,3231.0,9369.0,17.0,11.0,2.0,1774.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837052943,2420913,MAP_WINNER,101470685303119067843997333499307762684741418647975160684738685845305569089404,NO,2026-06-03T15:45:30.628+00:00,1780501530628196446,1277.0,19699,True,0.43,0.48626348410883175,0.43,0.42,0.010000000000000009,356.35,0.05626348410883175,0.05,0.43,0.5700000000000001,0.56,0.55,275.0,1461.0,1000.0,20.0,5.0,0.0,2148.0,2.0,2.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837052943,2420911,MATCH_WINNER_GAME3_PROXY,108933318677867629109484722035165179116051394277566385984138895636211643040840,YES,2026-06-03T15:50:43.368+00:00,1780501843368085660,1589.0,19699,False,0.68,0.7354542534862404,0.68,0.67,0.010000000000000009,31.5,0.055454253486240335,0.05,0.68,-0.68,-0.6900000000000001,-0.7000000000000001,-2165.0,-2146.0,-1890.0,-24.0,-10.0,-1.0,-538.0,-0.0,0.0,no_change,no_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837288943,2426301,MATCH_WINNER_GAME3_PROXY,115742605798825810671140351705402892864718236624626649822385172810798206734026,YES,2026-06-03T18:59:08.944+00:00,1780513143866428634,1191.0,19699,False,0.2,0.25069749475530934,0.2,0.19,0.010000000000000009,42.84,0.050697494755309325,0.05,0.2,-0.2,-0.21000000000000002,-0.22,1012.0,4786.0,5432.0,-12.0,2.0,0.0,0.0,1.0,-8.0,nw_then_score,no_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837690631,2426501,MAP_WINNER,64289311866075707438989808298391323126227504797280909226768740794879377974355,YES,2026-06-04T04:36:43.917+00:00,1780547803917882088,1154.0,19699,True,0.76,0.8194239518736165,0.76,0.75,0.010000000000000009,1154.37,0.05942395187361649,0.05,0.76,0.24,0.22999999999999998,0.21999999999999997,8212.0,3431.0,5551.0,-29.0,11.0,2.0,3820.0,4.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837692542,2430771,MATCH_WINNER_GAME3_PROXY,5631655732638403070134305235151782617674329898630171778054059777857154425400,NO,2026-06-04T04:31:58.957+00:00,1780547518957608493,1118.0,19699,True,0.83,0.8846931415622259,0.83,0.79,0.039999999999999925,29.0,0.05469314156222593,0.05,0.83,0.17000000000000004,0.16000000000000003,0.15000000000000002,10149.0,3199.0,7736.0,18.0,10.0,2.0,2051.0,10.0,14.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837725916,2426502,MAP_WINNER,63251095022606080839428557614722050202426749939279688475192153102194566375239,NO,2026-06-04T05:48:10.257+00:00,1780552090257871180,2019.0,19699,True,0.62,0.7235387018669337,0.62,0.6,0.020000000000000018,33.5,0.1035387018669337,0.05,0.62,0.38,0.37,0.36,7059.0,4178.0,8247.0,9.0,-2.0,0.0,3810.0,9.0,9.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837827200,2434003,MAP_WINNER,19748538158188680486470496293415836483742755748195194132507863554113789879443,NO,2026-06-04T08:36:23.976+00:00,1780562183976054737,1371.0,19699,False,0.09,0.24623804491266352,0.09,0.07,0.01999999999999999,70.01,0.15623804491266352,0.05,0.09,-0.09,-0.09999999999999999,-0.11,-5703.0,-294.0,-2143.0,-17.0,-6.0,-1.0,1000.0,-0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837869969,2419050,MAP_WINNER,26828438205657919808188618093289435502312731445257318645041944265533877928545,NO,2026-06-04T09:58:49.039+00:00,1780567129039705761,1840.0,19101,True,0.33,0.3882617196430399,0.33,0.31,0.020000000000000018,150.0,0.05826171964303989,0.05,0.33,0.6699999999999999,0.6599999999999999,0.6499999999999999,-4763.0,1800.0,953.0,-23.0,-1.0,-4.0,2263.0,-3.0,10.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837869969,2419050,MAP_WINNER,41737711649606524015601740622807400119394432863162607911851677609524616822443,YES,2026-06-04T09:39:56.908+00:00,1780565996908021319,706.0,19101,False,0.71,0.878547573518177,0.71,0.7,0.010000000000000009,150.83,0.16854757351817706,0.05,0.71,-0.71,-0.72,-0.73,2857.0,1256.0,2857.0,0.0,1.0,1.0,1256.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8839123109,2436602,MAP_WINNER,9298716986084654212089808795927470189869441874998360382670367288864614228903,NO,2026-06-05T09:46:24.380+00:00,1780652784380175848,1676.0,19101,True,0.84,0.9445007299149415,0.84,0.82,0.020000000000000018,100.0,0.10450072991494153,0.05,0.84,0.16000000000000003,0.15000000000000002,0.14,10751.0,738.0,,-14.0,11.0,2.0,1058.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge_lockbox
lockbox,0,market_transition_nw_logistic__with_bucket,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8839284303,2438989,MAP_WINNER,114146040488139733325487330340298852328977028861013952527563812106944956245845,YES,2026-06-05T12:39:59.837+00:00,1780663199837545014,1367.0,19101,True,0.27,0.3876665163294928,0.27,0.25,0.020000000000000018,106.24,0.11766651632949277,0.05,0.27,0.73,0.72,0.71,13708.0,5124.0,9754.0,-20.0,11.0,5.0,4315.0,3.0,3.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8836897842,2420912,MAP_WINNER,64883835392741997057886587657149027973395110928797649234540605485672375459704,NO,2026-06-03T14:20:29.384+00:00,1780496429384683739,2689.0,19699,False,0.49,0.5217831618578409,0.49,0.48,0.010000000000000009,39.22,0.031783161857840914,0.02,0.49,-0.49,-0.5,-0.51,-9265.0,4792.0,5310.0,12.0,-8.0,-7.0,0.0,-2.0,5.0,nw_then_score,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8836916511,2426338,MAP_WINNER,10148589823363335909274817064913704849673090510807031235457902988399587906482,NO,2026-06-03T14:07:33.695+00:00,1780495649065509313,1033.0,19699,False,0.11,0.13064696631159964,0.11,0.07,0.039999999999999994,40.0,0.020646966311599638,0.02,0.11,-0.11,-0.12,-0.13,-7580.0,-853.0,-3041.0,-0.0,-0.0,0.0,-0.0,10.0,-9.0,score_only,no_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8836916511,2426338,MAP_WINNER,69151418366272713959836655893874158558280092258467654404718320387879159716914,YES,2026-06-03T14:14:01.552+00:00,1780496034796429145,1374.0,19699,True,0.71,0.7322255764437416,0.71,0.69,0.020000000000000018,78.49,0.02222557644374168,0.02,0.71,0.29000000000000004,0.28,0.27,6427.0,0.0,-1153.0,6.0,3.0,0.0,0.0,0.0,2.0,score_only,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837052943,2420913,MAP_WINNER,101470685303119067843997333499307762684741418647975160684738685845305569089404,NO,2026-06-03T15:45:30.628+00:00,1780501530628196446,1277.0,19699,True,0.43,0.4732025809846053,0.43,0.42,0.010000000000000009,356.35,0.04320258098460533,0.02,0.43,0.5700000000000001,0.56,0.55,275.0,1461.0,1000.0,20.0,5.0,0.0,2148.0,2.0,2.0,same_snapshot,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837052943,2420913,MAP_WINNER,66415164324127871451042729107907870097714522612641153029573064677702242246561,YES,2026-06-03T15:51:00.687+00:00,1780501853104900554,1589.0,19699,False,0.43,0.4554714370574047,0.43,0.4,0.02999999999999997,45.65,0.025471437057404733,0.02,0.43,-0.43,-0.44,-0.45,-2165.0,-2146.0,-1890.0,-0.0,-4.0,0.0,-0.0,6.0,-9.0,score_only,no_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837288943,2426303,MAP_WINNER,47160252683316828213903016406685913365776300850613902200017668743968605839996,YES,2026-06-03T19:21:33.097+00:00,1780514493097971783,2523.0,19699,False,0.56,0.7948519699893272,0.56,0.51,0.050000000000000044,95.97,0.23485196998932711,0.02,0.56,-0.56,-0.5700000000000001,-0.5800000000000001,6604.0,1339.0,996.0,8.0,-1.0,0.0,1148.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837519479,2431337,MAP_WINNER,51785340872523518016598895207317937823987620324839393438010902589323164059522,NO,2026-06-03T22:50:24.004+00:00,1780527024004022606,1134.0,19699,False,0.22,0.24716564635850033,0.22,0.19,0.03,40.0,0.02716564635850033,0.02,0.22,-0.22,-0.23,-0.24,-5106.0,-32.0,-1508.0,8.0,-4.0,0.0,0.0,-4.0,2.0,score_only,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837519479,2431337,MAP_WINNER,3927830227850745313132347482542291610355844227423733506750471333744825284569,YES,2026-06-03T22:43:22.997+00:00,1780526602997948922,726.0,19699,True,0.7,0.7335539210864622,0.7,0.67,0.029999999999999916,45.0,0.03355392108646227,0.02,0.7,0.30000000000000004,0.29000000000000004,0.28,2587.0,709.0,2476.0,-5.0,3.0,1.0,706.0,3.0,4.0,score_only,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837690631,2426501,MAP_WINNER,64604759062049777687229182852496550647924320215920138534449803935392385082110,NO,2026-06-04T04:30:35.379+00:00,1780547435379852819,791.0,19699,False,0.34,0.3638003886601475,0.34,0.32,0.020000000000000018,48.0,0.023800388660147498,0.02,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-1709.0,-43.0,-1140.0,14.0,-2.0,0.0,-568.0,-2.0,6.0,score_only,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837724891,2430771,MATCH_WINNER_GAME3_PROXY,63794368777536286964178043817181114800605311439022596268639379908568961080084,YES,2026-06-04T05:29:18.291+00:00,1780550958291823062,1116.0,19699,False,0.06,0.08129547459364685,0.06,0.03,0.03,99.5,0.02129547459364685,0.02,0.06,-0.06,-0.06999999999999999,-0.08,-6662.0,-1977.0,-3988.0,14.0,-7.0,-3.0,-368.0,1.0,2.0,score_only,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837725916,2426502,MAP_WINNER,63251095022606080839428557614722050202426749939279688475192153102194566375239,NO,2026-06-04T05:33:27.078+00:00,1780551205479803672,1116.0,19699,True,0.19,0.2346099242765433,0.19,0.18,0.010000000000000009,60.0,0.04460992427654331,0.02,0.19,0.81,0.8,0.79,-4280.0,561.0,2631.0,4.0,-4.0,0.0,0.0,7.0,-11.0,score_only,no_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837827200,2434003,MAP_WINNER,19748538158188680486470496293415836483742755748195194132507863554113789879443,NO,2026-06-04T08:36:23.976+00:00,1780562183976054737,1371.0,19699,False,0.09,0.26897794855155427,0.09,0.07,0.01999999999999999,70.01,0.17897794855155427,0.02,0.09,-0.09,-0.09999999999999999,-0.11,-5703.0,-294.0,-2143.0,-17.0,-6.0,-1.0,1000.0,-0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837869969,2419050,MAP_WINNER,26828438205657919808188618093289435502312731445257318645041944265533877928545,NO,2026-06-04T09:44:14.363+00:00,1780566254363906534,967.0,19101,True,0.41,0.44643416798578744,0.41,0.4,0.009999999999999953,676.8,0.03643416798578747,0.02,0.41,0.5900000000000001,0.5800000000000001,0.5700000000000001,-2187.0,-444.0,-704.0,-3.0,3.0,-1.0,626.0,1.0,2.0,score_only,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837869969,2419050,MAP_WINNER,41737711649606524015601740622807400119394432863162607911851677609524616822443,YES,2026-06-04T09:39:56.908+00:00,1780565996908021319,706.0,19101,False,0.71,0.8880021467733085,0.71,0.7,0.010000000000000009,150.83,0.1780021467733085,0.02,0.71,-0.71,-0.72,-0.73,2857.0,1256.0,2857.0,0.0,1.0,1.0,1256.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8837889126,2434004,MAP_WINNER,95270277127221540936666514641007602867836940530470457763623856400122770065860,NO,2026-06-04T09:49:44.475+00:00,1780566584475252768,914.0,19699,True,0.4,0.42192493834425504,0.4,0.39,0.010000000000000009,40.0,0.02192493834425502,0.02,0.4,0.6,0.59,0.58,644.0,1008.0,1481.0,-19.0,3.0,-1.0,631.0,3.0,11.0,score_only,confirmed_transition,market_anchor_edge_lockbox
lockbox,0,market_transition_kill_logistic,market_anchor_v1,2026-06-03T13:17:42.295+00:00,8839123109,2436602,MAP_WINNER,9298716986084654212089808795927470189869441874998360382670367288864614228903,NO,2026-06-05T09:46:24.380+00:00,1780652784380175848,1676.0,19101,True,0.84,0.9459421890509824,0.84,0.82,0.020000000000000018,100.0,0.1059421890509824,0.02,0.84,0.16000000000000003,0.15000000000000002,0.14,10751.0,738.0,,-14.0,11.0,2.0,1058.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge_lockbox
